,Lat,Lon,Base,Hour,Day,labels_kmeans,labels_dbscan,labels_agg
540355,40.766,-73.9837,3,21,1,1,1,1
311828,40.7694,-73.9826,2,12,6,1,1,1
391801,40.7559,-73.9728,3,6,2,1,1,1
397839,40.7513,-73.994,3,21,2,1,1,1
374576,40.745,-73.9863,3,17,6,1,1,1
551966,40.7376,-73.9914,3,20,2,0,1,1
556120,40.7215,-73.9977,4,22,4,0,1,0
397658,40.7132,-73.952,3,21,2,0,1,0
25779,40.7685,-73.9804,0,22,2,1,1,1
288742,40.7346,-73.9998,2,7,0,0,1,0
109760,40.7267,-74.0331,1,17,1,0,4,0
314930,40.783,-73.9806,2,16,0,1,1,1
44213,40.7349,-73.9785,1,6,3,0,1,0
380715,40.645,-73.7818,3,17,0,2,3,3
299567,40.7074,-74.0044,2,15,3,0,1,0
255765,40.7384,-74.0056,2,20,3,0,1,0
145576,40.7716,-73.965,1,6,1,1,1,1
31064,40.7597,-73.9857,0,7,0,1,1,1
222809,40.7747,-73.9839,2,8,2,1,1,1
461128,40.7613,-73.9798,3,17,4,1,1,1
447336,40.9157,-74.0761,3,20,2,1,-1,1
502707,40.7521,-73.9932,3,23,3,1,1,1
314460,40.6586,-73.7716,2,12,0,2,-1,3
173446,40.7492,-74.0259,1,20,4,0,4,0
109341,40.7298,-73.9851,1,16,1,0,1,0
109030,40.6764,-73.9269,1,15,1,0,1,0
515548,40.7191,-73.9868,3,13,5,0,1,0
522476,40.7472,-73.9231,3,1,6,1,1,2
266993,40.7326,-73.9877,2,9,0,0,1,1
29945,40.7245,-73.9933,0,22,5,0,1,0
366261,40.7458,-73.9881,3,18,5,1,1,1
503390,40.7397,-73.9873,3,5,4,0,1,1
521484,40.7642,-73.9848,3,23,5,1,1,1
352095,40.7214,-73.9973,3,9,4,0,1,0
57317,40.7388,-74.0056,1,9,5,0,1,0
196908,40.756,-73.987,1,2,1,1,1,1
55497,40.7832,-73.9762,1,21,4,1,1,1
154420,40.7242,-73.9976,1,15,2,0,1,0
7358,40.7287,-74.0052,0,13,6,0,1,0
357521,40.7676,-73.9596,3,18,4,1,1,1
535189,40.8224,-73.9518,3,12,1,1,1,2
477859,40.7578,-73.982,3,17,0,1,1,1
213868,40.7519,-73.9887,1,18,2,1,1,1
380713,40.766,-73.9678,3,17,0,1,1,1
439181,40.7422,-74.0042,3,19,1,0,1,0
519209,40.7252,-73.9415,3,19,5,0,1,0
76924,40.7204,-73.9966,1,8,2,0,1,0
455944,40.7632,-73.9892,3,21,3,1,1,1
553390,40.7525,-73.9747,3,21,2,1,1,1
131349,40.7511,-73.9804,1,22,4,1,1,1
511497,40.7409,-73.9821,3,22,4,0,1,1
530110,40.7611,-73.9709,3,15,0,1,1,1
250430,40.7437,-73.9863,2,12,2,1,1,1
386739,40.7703,-73.984,3,10,1,1,1,1
564134,40.7562,-73.9936,4,14,2,1,1,1
273552,40.7812,-73.9607,2,8,2,1,1,1
108354,40.7052,-74.0138,1,12,1,0,1,0
245711,40.7387,-74.0084,2,22,0,0,1,0
539741,40.7642,-73.9667,3,20,1,1,1,1
513533,40.7645,-73.9957,3,2,5,1,1,1
301709,40.7396,-73.9922,2,22,3,0,1,1
430750,40.7622,-73.9725,3,16,0,1,1,1
355557,40.6459,-73.7767,3,17,4,2,3,3
268026,40.7225,-74.0105,2,17,0,0,1,0
348929,40.6875,-73.9707,3,22,3,0,1,0
218944,40.7781,-73.9558,2,5,1,1,1,1
318825,40.7673,-73.9534,2,18,1,1,1,1
375762,40.6484,-73.7828,3,22,6,2,3,3
185625,40.7194,-74.0091,1,0,6,0,1,0
57092,40.699,-73.995,1,7,5,0,1,0
39827,40.7252,-74.0035,1,7,2,0,1,0
18075,40.7301,-73.9892,0,23,1,0,1,0
80888,40.744,-73.9837,1,4,3,1,1,1
543419,40.7725,-73.9258,3,9,2,1,1,2
276820,40.7827,-73.9773,2,7,3,1,1,1
535061,40.7912,-73.9775,3,11,1,1,1,1
147685,40.7579,-73.9779,1,15,1,1,1,1
174797,40.7089,-74.0101,1,22,4,0,1,0
282361,40.7555,-73.9681,2,17,4,1,1,1
496621,40.7592,-73.9827,3,12,3,1,1,1
367049,40.891,-73.8548,3,19,5,4,-1,2
438370,40.748,-73.9569,3,18,1,1,1,0
33800,40.773,-73.9645,0,10,2,1,1,1
531229,40.8183,-73.951,3,17,0,1,1,2
28221,40.7556,-73.9824,0,19,4,1,1,1
390619,40.7071,-74.0165,3,21,1,0,1,0
363042,40.7246,-73.982,3,10,5,0,1,0
540580,40.7589,-73.9726,3,21,1,1,1,1
482800,40.7681,-73.9832,3,15,1,1,1,1
93394,40.722,-74.003,1,2,5,0,1,0
254277,40.7298,-73.9578,2,15,3,0,1,0
360300,40.7168,-73.9515,3,22,4,0,1,0
173712,40.7364,-73.9909,1,21,4,0,1,1
295062,40.6463,-73.7896,2,13,2,2,3,3
520862,40.7026,-73.9934,3,22,5,0,1,0
257617,40.7744,-73.9615,2,10,4,1,1,1
265084,40.7239,-73.9921,2,12,6,0,1,0
282402,40.6981,-73.9747,2,17,4,0,1,0
314456,40.7708,-73.8654,2,12,0,4,1,2
387088,40.7614,-73.9781,3,12,1,1,1,1
53369,40.7473,-73.9798,1,17,4,1,1,1
129118,40.7484,-73.9393,1,17,4,1,1,0
118428,40.7547,-74.0028,1,22,2,1,1,1
508919,40.7268,-73.989,3,18,4,0,1,0
533786,40.7287,-73.9862,3,7,1,0,1,0
325557,40.7081,-74.0114,2,20,2,0,1,0
143630,40.7396,-73.9896,1,17,0,0,1,1
432601,40.7275,-73.995,3,21,0,0,1,0
539983,40.7368,-73.9972,3,20,1,0,1,0
375410,40.724,-73.9936,3,20,6,0,1,0
438866,40.7588,-73.9815,3,19,1,1,1,1
364963,40.741,-73.9956,3,16,5,0,1,1
521384,40.721,-73.9915,3,23,5,0,1,0
305274,40.7282,-73.982,2,20,4,0,1,0
367550,40.7551,-73.9951,3,20,5,1,1,1
90771,40.775,-73.9652,1,18,4,1,1,1
111030,40.7669,-73.9865,1,19,1,1,1,1
42842,40.7414,-73.9931,1,19,2,0,1,1
457361,40.7317,-73.9742,3,5,4,0,1,0
435991,40.7355,-73.9884,3,14,1,0,1,1
171609,40.6466,-73.7893,1,17,4,2,3,3
298309,40.7365,-73.9745,2,8,3,0,1,1
335123,40.7096,-74.0115,3,10,2,0,1,0
44712,40.7547,-73.97,1,8,3,1,1,1
255779,40.7336,-74.0071,2,20,3,0,1,0
379472,40.7554,-73.9711,3,15,0,1,1,1
345633,40.729,-73.9815,3,17,3,0,1,0
264915,40.7538,-73.9811,2,11,6,1,1,1
532078,40.7536,-73.9989,3,20,0,1,1,1
104451,40.6741,-73.7993,1,14,0,2,8,3
172735,40.7829,-73.9571,1,19,4,1,1,1
77283,40.722,-73.9874,1,10,2,0,1,0
198327,40.7561,-73.9746,1,9,1,1,1,1
11461,40.776,-73.9795,0,6,3,1,1,1
325411,40.7671,-73.9564,2,19,2,1,1,1
268598,40.7237,-73.9792,2,21,0,0,1,0
205647,40.7207,-73.9803,1,4,2,0,1,0
266684,40.7461,-73.9779,2,7,0,1,1,1
527241,40.8259,-73.9506,3,1,0,1,1,2
398917,40.747,-73.9856,3,6,3,1,1,1
64297,40.7429,-73.9965,1,15,6,0,1,1
67453,40.7423,-73.9817,1,13,0,1,1,1
43793,40.6464,-73.79,1,23,2,2,3,3
364761,40.7234,-73.8535,3,16,5,4,1,3
198767,40.7815,-73.9811,1,11,1,1,1,1
299997,40.7381,-74.0072,2,17,3,0,1,0
456130,40.7454,-73.9988,3,22,3,0,1,1
333525,40.6484,-73.7828,3,6,2,2,3,3
334886,40.7697,-73.9275,3,9,2,1,1,2
351428,40.7411,-73.9925,3,8,4,0,1,1
439442,40.7395,-74.0027,3,20,1,0,1,0
82906,40.71,-74.0091,1,14,3,0,1,0
342633,40.757,-73.9775,3,10,3,1,1,1
472945,40.7428,-74.0002,3,17,6,0,1,1
117849,40.7188,-73.9976,1,21,2,0,1,0
416798,40.8795,-73.8859,3,11,5,4,-1,2
341518,40.6725,-73.9802,3,7,3,0,1,0
414213,40.7082,-74.0144,3,22,4,0,1,0
380392,40.724,-74.0008,3,17,0,0,1,0
283522,40.7279,-74.0016,2,22,4,0,1,0
444021,40.7572,-73.9817,3,13,2,1,1,1
106048,40.7021,-73.9847,1,20,0,0,1,0
51983,40.7315,-73.9915,1,15,4,0,1,0
13157,40.7295,-73.9947,0,14,4,0,1,0
554541,40.7404,-74.0079,3,23,2,0,1,0
4159,40.7394,-74.0278,0,9,4,0,4,0
224514,40.7393,-73.9932,2,17,2,0,1,1
64744,40.7388,-74.0093,1,17,6,0,1,0
148742,40.7387,-73.9899,1,17,1,0,1,1
533380,40.731,-73.9953,3,6,1,0,1,0
34962,40.7603,-73.9735,0,18,2,1,1,1
472486,40.7452,-73.9949,3,16,6,0,1,1
356300,40.7389,-73.9915,3,17,4,0,1,1
283950,40.7026,-73.9339,2,2,5,0,1,0
457928,40.7617,-73.9997,3,8,4,1,1,1
128840,40.7691,-73.9812,1,16,4,1,1,1
114889,40.6917,-73.9596,1,13,2,0,1,0
28319,40.7406,-74.0056,0,20,4,0,1,0
284519,40.6886,-73.9911,2,12,5,0,1,0
301876,40.7128,-73.9523,2,23,3,0,1,0
355134,40.7544,-73.9726,3,16,4,1,1,1
456528,40.7169,-74.0141,3,23,3,0,1,0
83655,40.7653,-73.9812,1,16,3,1,1,1
241938,40.6677,-73.7865,2,4,0,2,-1,3
408484,40.7563,-73.9932,3,8,4,1,1,1
180759,40.7301,-74.005,1,17,5,0,1,0
196884,40.6485,-73.7834,1,1,1,2,3,3
493939,40.6439,-73.7831,3,23,2,2,3,3
138583,40.774,-73.8721,1,14,6,4,1,2
479610,40.7385,-73.9855,3,23,0,0,1,1
55799,40.7647,-73.9957,1,22,4,1,1,1
196386,40.8147,-73.9592,1,21,0,1,1,2
113114,40.7564,-73.9643,1,4,2,1,1,1
381851,40.7555,-73.9778,3,18,0,1,1,1
63005,40.7134,-73.9895,1,5,6,0,1,0
91505,40.7753,-73.9537,1,20,4,1,1,1
267441,40.7285,-74.007,2,13,0,0,1,0
464307,40.7121,-74.0085,3,0,5,0,1,0
495240,40.7695,-73.88,3,7,3,4,1,2
150466,40.7546,-73.9933,1,21,1,1,1,1
42060,40.7261,-73.9929,1,17,2,0,1,0
187675,40.7664,-73.9606,1,11,6,1,1,1
260977,40.7082,-74.0061,2,5,5,0,1,0
132146,40.752,-73.9813,1,2,5,1,1,1
520120,40.7394,-74.0016,3,21,5,0,1,0
541676,40.7362,-73.9938,3,5,2,0,1,0
414319,40.747,-73.9932,3,22,4,1,1,1
282356,40.7653,-73.9828,2,17,4,1,1,1
221337,40.7765,-73.9897,2,19,1,1,1,1
31175,40.7591,-73.961,0,10,0,1,1,1
507669,40.7152,-74.016,3,17,4,0,1,0
364458,40.7303,-73.9934,3,15,5,0,1,0
399680,40.789,-73.9803,3,8,3,1,1,1
403410,40.7707,-73.965,3,17,3,1,1,1
35260,40.7327,-73.9859,0,20,2,0,1,0
507246,40.7553,-73.9748,3,16,4,1,1,1
511964,40.7335,-73.9971,3,23,4,0,1,0
436196,40.7554,-73.9708,3,15,1,1,1,1
103690,40.7781,-73.9608,1,9,0,1,1,1
405373,40.7497,-73.9953,3,20,3,1,1,1
537011,40.7747,-73.9624,3,16,1,1,1,1
377639,40.7402,-74.0036,3,8,0,0,1,0
360214,40.6594,-73.9607,3,22,4,0,1,0
82228,40.7771,-73.9498,1,10,3,1,1,1
263050,40.6771,-73.98,2,20,5,0,1,0
560309,40.7477,-73.988,4,16,4,1,1,1
195585,40.715,-74.0113,1,19,0,0,1,0
272212,40.7505,-74.0023,2,20,1,1,1,0
31166,40.771,-73.866,0,10,0,4,1,2
385280,40.6998,-73.9295,3,6,1,0,1,0
126701,40.7384,-73.9997,1,8,4,0,1,0
334529,40.7817,-73.9519,3,8,2,1,1,1
548082,40.7409,-73.9927,3,16,2,0,1,1
79887,40.7232,-74.007,1,20,2,0,1,0
13278,40.7504,-73.9941,0,15,4,1,1,1
317869,40.7651,-73.961,2,15,1,1,1,1
503474,40.7749,-73.9527,3,6,4,1,1,1
217370,40.7513,-73.9941,1,21,2,1,1,1
97925,40.7147,-73.992,1,22,5,0,1,0
359708,40.7349,-73.9915,3,21,4,0,1,1
336559,40.7561,-73.9789,3,15,2,1,1,1
305553,40.7299,-74.0005,2,21,4,0,1,0
182,40.7747,-73.9912,0,8,1,1,1,1
1164,40.7832,-73.9551,0,7,2,1,1,1
297306,40.7646,-73.98,2,21,2,1,1,1
312186,40.735,-74.0061,2,15,6,0,1,0
535314,40.6735,-73.9523,3,12,1,0,1,0
192254,40.7704,-73.9581,1,8,0,1,1,1
533537,40.776,-73.9604,3,6,1,1,1,1
274636,40.7209,-74.0052,2,16,2,0,1,0
342923,40.7082,-74.0074,3,11,3,0,1,0
365550,40.7198,-74.0056,3,17,5,0,1,0
237385,40.7548,-73.999,2,18,5,1,1,1
262060,40.8237,-73.9525,2,15,5,1,1,2
172483,40.7289,-73.9844,1,19,4,0,1,0
196516,40.7608,-73.9786,1,22,0,1,1,1
273696,40.7465,-73.9778,2,9,2,1,1,1
431209,40.7638,-73.9796,3,17,0,1,1,1
89465,40.7386,-73.8185,1,15,4,4,-1,3
317172,40.7841,-73.4237,2,11,1,2,-1,2
449857,40.7422,-73.9952,3,8,3,0,1,1
203084,40.7564,-73.973,1,19,1,1,1,1
96128,40.7237,-74.0111,1,18,5,0,1,0
63704,40.7283,-73.989,1,12,6,0,1,0
168684,40.7255,-73.9538,1,11,4,0,1,0
513100,40.7216,-73.9921,3,1,5,0,1,0
246894,40.7227,-74.0021,2,10,1,0,1,0
430534,40.8156,-73.2378,3,15,0,2,-1,2
14921,40.7113,-74.0057,0,22,5,0,1,0
403834,40.7588,-73.9729,3,18,3,1,1,1
361810,40.7063,-74.0093,3,0,5,0,1,0
246186,40.6837,-73.9789,2,6,1,0,1,0
128530,40.7544,-73.987,1,16,4,1,1,1
264850,40.6912,-73.9273,2,11,6,0,1,0
412785,40.7594,-73.9724,3,19,4,1,1,1
521787,40.7701,-73.9867,3,23,5,1,1,1
14531,40.7338,-74.0026,0,17,5,0,1,0
6038,40.723,-73.9973,0,13,5,0,1,0
137936,40.6882,-73.9271,1,11,6,0,1,0
409840,40.7555,-73.9935,3,13,4,1,1,1
313886,40.7408,-73.9765,2,8,0,1,1,1
397300,40.7585,-73.9728,3,20,2,1,1,1
119892,40.7237,-73.9797,1,9,3,0,1,0
125192,40.7269,-73.9889,1,22,3,0,1,0
453904,40.7435,-73.9857,3,18,3,1,1,1
247402,40.7263,-74.0044,2,14,1,0,1,0
540260,40.7813,-73.9813,3,21,1,1,1,1
523318,40.7093,-74.002,3,8,6,0,1,0
34507,40.7676,-73.9618,0,16,2,1,1,1
290710,40.7037,-73.9883,2,23,0,0,1,0
540095,40.7276,-74.0025,3,20,1,0,1,0
150309,40.7227,-73.9981,1,20,1,0,1,0
411307,40.6241,-74.0403,3,16,4,0,1,0
350437,40.7326,-73.9877,3,6,4,0,1,1
27943,40.7541,-73.9958,0,16,4,1,1,1
212834,40.723,-73.9939,1,17,2,0,1,0
203855,40.7572,-73.9746,1,20,1,1,1,1
275731,40.7531,-73.9836,2,20,2,1,1,1
144212,40.6927,-73.9697,1,19,0,0,1,0
20902,40.7572,-74.0011,0,14,4,1,1,1
449476,40.7126,-73.9415,3,7,3,0,1,0
457268,40.7945,-73.9663,3,4,4,1,1,1
471302,40.6449,-73.7821,3,11,6,2,3,3
362114,40.7632,-73.9804,3,2,5,1,1,1
553093,40.7492,-73.9956,3,21,2,1,1,1
228898,40.7538,-73.9806,2,20,3,1,1,1
513778,40.7049,-74.0077,3,4,5,0,1,0
135905,40.7051,-74.0107,1,21,5,0,1,0
397712,40.759,-73.9787,3,21,2,1,1,1
88580,40.7995,-73.9695,1,12,4,1,1,1
275948,40.6484,-73.7832,2,21,2,2,3,3
292991,40.7546,-73.9801,2,18,1,1,1,1
382150,40.7538,-73.9772,3,18,0,1,1,1
273296,40.741,-74.0,2,7,2,0,1,1
186268,40.741,-73.996,1,1,6,0,1,1
534475,40.7091,-74.0055,3,9,1,0,1,0
328253,40.7629,-73.9729,3,8,1,1,1,1
8995,40.7515,-73.9939,0,20,0,1,1,1
280018,40.7595,-73.9772,2,21,3,1,1,1
66605,40.7787,-73.9556,1,7,0,1,1,1
3537,40.7434,-74.0074,0,20,3,0,1,0
409274,40.7471,-74.0068,3,11,4,0,1,0
226258,40.7166,-74.0165,2,7,3,0,1,0
337192,40.7419,-74.1691,3,16,2,3,6,4
22724,40.7459,-73.9554,0,16,6,1,1,0
296223,40.7498,-74.0064,2,18,2,0,1,0
42632,40.744,-73.9877,1,18,2,1,1,1
235216,40.7602,-73.9772,2,23,4,1,1,1
426574,40.7647,-73.9957,3,18,6,1,1,1
401396,40.6947,-73.9906,3,14,3,0,1,0
531048,40.7553,-73.9712,3,17,0,1,1,1
403549,40.7551,-73.973,3,17,3,1,1,1
106524,40.7485,-73.9789,1,23,0,1,1,1
550777,40.74,-73.9918,3,19,2,0,1,1
4030,40.7917,-73.9769,0,7,4,1,1,1
458689,40.7354,-74.0042,3,11,4,0,1,0
86014,40.7438,-73.99,1,21,3,0,1,1
306490,40.7376,-73.9913,2,23,4,0,1,1
556740,41.0097,-73.6877,4,22,6,4,-1,2
243847,40.7435,-73.9935,2,16,0,0,1,1
499022,40.7522,-74.0033,3,17,3,1,1,0
307806,40.8716,-73.9149,2,13,5,4,1,2
486555,40.7421,-73.9968,3,5,2,0,1,1
2223,40.7583,-73.9723,0,21,2,1,1,1
351282,40.756,-73.9693,3,8,4,1,1,1
505163,40.7068,-74.0072,3,11,4,0,1,0
137726,40.7181,-74.0149,1,9,6,0,1,0
349451,40.7589,-73.9857,3,23,3,1,1,1
250844,40.7549,-73.9841,2,15,2,1,1,1
466044,40.7442,-73.9842,3,13,5,1,1,1
352397,40.7472,-73.8525,3,10,4,4,0,2
495558,40.7827,-73.9532,3,8,3,1,1,1
436774,40.787,-73.9509,3,16,1,1,1,1
550850,40.7609,-73.9827,3,19,2,1,1,1
26560,40.7273,-73.9921,0,17,3,0,1,0
487679,40.7583,-73.9732,3,8,2,1,1,1
156691,40.7052,-73.9296,1,19,2,0,1,0
20897,40.7078,-74.0078,0,14,4,0,1,0
503515,40.7987,-73.9676,3,6,4,1,1,1
176598,40.7194,-74.0041,1,1,5,0,1,0
397522,40.757,-73.9825,3,21,2,1,1,1
479589,40.7419,-73.9893,3,23,0,0,1,1
487470,40.788,-73.9767,3,8,2,1,1,1
308019,40.6929,-73.9459,2,15,5,0,1,0
479575,40.6951,-74.1772,3,23,0,3,2,4
199798,40.727,-73.9968,1,14,1,0,1,0
17463,40.787,-73.942,0,17,1,1,1,2
130413,40.7293,-74.0038,1,20,4,0,1,0
494349,40.75,-73.9781,3,5,3,1,1,1
52126,40.7721,-73.9653,1,15,4,1,1,1
6883,40.7367,-73.9893,0,23,5,0,1,1
291624,40.7334,-74.0085,2,11,1,0,1,0
30835,40.7197,-73.9995,0,21,6,0,1,0
527540,40.7996,-73.9553,3,5,0,1,1,2
142767,40.728,-73.9821,1,15,0,0,1,0
382204,40.7344,-73.9923,3,18,0,0,1,0
221641,40.7503,-74.0045,2,21,1,1,1,0
261152,40.7781,-73.982,2,8,5,1,1,1
508234,40.7621,-73.975,3,18,4,1,1,1
90594,40.7209,-73.9435,1,18,4,0,1,0
158799,40.7215,-73.9977,1,5,3,0,1,0
369519,40.7222,-73.9967,3,23,5,0,1,0
367535,40.8513,-73.9398,3,20,5,4,1,2
23661,40.6951,-74.1784,0,23,0,3,2,4
461117,40.711,-73.9867,3,17,4,0,1,0
100907,40.7384,-73.9892,1,14,6,0,1,1
102756,40.726,-74.0084,1,2,0,0,1,0
241053,40.7353,-74.006,2,16,6,0,1,0
379188,40.7736,-73.9797,3,15,0,1,1,1
304865,40.7407,-73.9797,2,18,4,1,1,1
517541,40.6491,-73.9469,3,17,5,0,1,0
248823,40.7553,-73.9754,2,20,1,1,1,1
525771,40.7732,-73.9664,3,17,6,1,1,1
529597,40.7381,-74.0062,3,13,0,0,1,0
507563,40.7161,-74.0123,3,17,4,0,1,0
337293,40.7408,-73.9879,3,16,2,0,1,1
277079,40.7767,-73.9598,2,8,3,1,1,1
209359,40.7475,-74.0059,1,12,2,0,1,0
294038,40.7123,-73.995,2,6,2,0,1,0
314644,40.7631,-73.9814,2,14,0,1,1,1
533725,40.7689,-73.9578,3,7,1,1,1,1
212803,40.7367,-73.9907,1,17,2,0,1,1
98663,40.7507,-74.0032,1,23,5,1,1,0
553172,40.7239,-74.0041,3,21,2,0,1,0
108524,40.7885,-73.9753,1,13,1,1,1,1
170378,40.7792,-73.9621,1,15,4,1,1,1
23100,40.7501,-73.9944,0,9,0,1,1,1
82247,40.6975,-73.9586,1,11,3,0,1,0
529210,40.7545,-73.9872,3,11,0,1,1,1
495312,40.7613,-73.9752,3,8,3,1,1,1
513174,40.7395,-74.004,3,1,5,0,1,0
563630,40.7116,-74.009,4,14,1,0,1,0
420969,40.7067,-74.0068,3,21,5,0,1,0
106632,40.708,-74.0016,1,1,1,0,1,0
103688,40.7829,-73.9819,1,9,0,1,1,1
403757,40.7393,-73.9912,3,18,3,0,1,1
98041,40.7329,-74.0068,1,22,5,0,1,0
9700,40.6881,-74.1829,0,15,1,3,2,4
432,40.7741,-73.8727,0,13,1,4,1,2
504528,40.7227,-73.9939,3,8,4,0,1,0
140814,40.8614,-73.9677,1,5,0,1,-1,1
11788,40.7614,-73.9661,0,13,3,1,1,1
76471,40.6612,-73.9946,1,7,2,0,1,0
13504,40.774,-73.8728,0,18,4,4,1,2
159077,40.7715,-73.9564,1,6,3,1,1,1
135358,40.7677,-73.9618,1,19,5,1,1,1
355088,40.767,-73.966,3,16,4,1,1,1
387586,40.6458,-73.7766,3,14,1,2,3,3
374874,40.645,-73.782,3,18,6,2,3,3
121768,40.7741,-73.9489,1,16,3,1,1,1
100349,40.6812,-73.9653,1,11,6,0,1,0
100824,40.7631,-73.9737,1,13,6,1,1,1
277897,40.7631,-73.9972,2,14,3,1,1,1
33602,40.7489,-73.9798,0,8,2,1,1,1
249465,40.7726,-73.9538,2,6,2,1,1,1
303460,40.7702,-73.8851,2,13,4,4,1,2
344696,40.7704,-73.9912,3,16,3,1,1,1
403874,40.7467,-74.0076,3,18,3,0,1,0
134065,40.7242,-73.9978,1,15,5,0,1,0
26992,40.7787,-73.9624,0,21,3,1,1,1
151412,40.7051,-74.0101,1,5,2,0,1,0
376300,40.7406,-73.9796,3,5,0,1,1,1
182620,40.7421,-73.9971,1,19,5,0,1,1
225959,40.7795,-73.9594,2,6,3,1,1,1
439940,40.7633,-73.9846,3,20,1,1,1,1
286478,40.7421,-74.0041,2,1,6,0,1,0
144480,40.6792,-73.9835,1,20,0,0,1,0
78948,40.7636,-73.9799,1,17,2,1,1,1
528015,40.6413,-73.6771,3,7,0,2,-1,3
318601,40.7413,-73.995,2,17,1,0,1,1
253734,40.783,-73.958,2,11,3,1,1,1
327330,40.7808,-73.9588,3,6,1,1,1,1
377721,40.7343,-73.9776,3,9,0,0,1,0
87297,40.7425,-73.9918,1,6,4,0,1,1
313779,40.7771,-73.9595,2,7,0,1,1,1
520261,40.7396,-73.9989,3,21,5,0,1,1
25665,40.7303,-73.9998,0,20,2,0,1,0
39442,40.6899,-73.98,1,5,2,0,1,0
21103,40.706,-74.0067,0,18,4,0,1,0
7573,40.775,-73.9869,0,17,6,1,1,1
36546,40.7158,-74.0065,1,10,1,0,1,0
234999,40.7395,-74.0473,2,22,4,0,4,0
118211,40.7494,-73.9772,1,21,2,1,1,1
237425,40.7201,-74.0101,2,18,5,0,1,0
563669,40.7695,-73.968,4,15,1,1,1,1
479497,40.7695,-73.9836,3,22,0,1,1,1
10622,40.61,-73.9221,0,13,2,0,-1,0
481141,40.7248,-73.9995,3,9,1,0,1,0
366873,40.7391,-73.9829,3,19,5,0,1,1
150558,40.7487,-73.9394,1,21,1,1,1,0
117011,40.7448,-73.9818,1,19,2,1,1,1
561000,40.7552,-73.9932,4,5,0,1,1,1
425258,40.7981,-73.974,3,14,6,1,1,1
69713,40.7744,-73.9458,1,19,0,1,1,1
133645,40.7586,-73.9999,1,14,5,1,1,1
224518,40.7777,-73.9832,2,17,2,1,1,1
563621,40.7695,-73.9548,4,13,1,1,1,1
371423,40.762,-73.9795,3,2,6,1,1,1
40924,40.7485,-73.9845,1,12,2,1,1,1
562510,40.7303,-73.8874,4,21,4,4,1,2
182042,40.6677,-73.9902,1,19,5,0,1,0
283789,40.7123,-74.0086,2,0,5,0,1,0
190323,40.5901,-73.9006,1,20,6,2,-1,0
423250,40.6572,-73.6417,3,1,6,2,-1,3
362663,40.7314,-74.0031,3,8,5,0,1,0
301025,40.7456,-74.0089,2,20,3,0,1,0
399901,40.7324,-73.98,3,8,3,0,1,0
434257,40.7654,-73.9819,3,8,1,1,1,1
72012,40.7851,-73.9557,1,8,1,1,1,1
244357,40.7211,-73.9993,2,17,0,0,1,0
519203,40.7381,-73.9929,3,19,5,0,1,1
221821,40.7588,-73.9858,2,21,1,1,1,1
505487,40.7314,-74.0067,3,12,4,0,1,0
187489,40.7186,-74.0042,1,11,6,0,1,0
99960,40.7484,-73.9762,1,8,6,1,1,1
377571,40.7728,-73.9464,3,8,0,1,1,1
375766,40.6878,-74.1816,3,22,6,3,2,4
508347,40.7162,-74.0125,3,18,4,0,1,0
449875,40.7302,-73.9888,3,8,3,0,1,0
61339,40.7627,-73.9858,1,22,5,1,1,1
178721,40.7713,-73.9503,1,12,5,1,1,1
453578,40.7571,-73.9669,3,18,3,1,1,1
284384,40.7164,-73.9585,2,11,5,0,1,0
38533,40.7737,-73.964,1,19,1,1,1,1
32878,40.7454,-74.0083,0,18,1,0,1,0
174013,40.7377,-73.9936,1,21,4,0,1,1
79602,40.7049,-74.0078,1,19,2,0,1,0
382577,40.7213,-73.9947,3,19,0,0,1,0
169370,40.7032,-73.9943,1,13,4,0,1,0
46262,40.7124,-74.0082,1,16,3,0,1,0
3587,40.7438,-73.9948,0,21,3,0,1,1
464448,40.6956,-73.9264,3,1,5,0,1,0
131396,40.739,-73.9931,1,23,4,0,1,1
153363,40.7406,-73.9898,1,13,2,0,1,1
223766,40.7214,-74.0098,2,15,2,0,1,0
503853,40.7531,-73.9748,3,7,4,1,1,1
291659,40.7464,-73.984,2,12,1,1,1,1
41634,40.7541,-73.9921,1,16,2,1,1,1
473457,40.6709,-73.9538,3,19,6,0,1,0
215091,40.7279,-73.9911,1,19,2,0,1,0
429335,40.748,-73.9914,3,10,0,1,1,1
145677,40.7237,-73.9966,1,7,1,0,1,0
10626,40.7892,-73.9546,0,13,2,1,1,1
325215,40.7225,-73.9992,2,19,2,0,1,0
501567,40.7639,-73.9546,3,21,3,1,1,1
372395,40.7582,-73.9318,3,10,6,1,1,2
115546,40.7558,-73.9875,1,15,2,1,1,1
14699,40.7067,-74.0092,0,19,5,0,1,0
498723,40.7405,-73.8993,3,17,3,4,1,2
461984,40.7324,-73.9829,3,19,4,0,1,0
127218,40.7246,-73.9916,1,11,4,0,1,0
443812,40.7489,-74.0034,3,12,2,0,1,0
395027,40.7191,-73.9889,3,16,2,0,1,0
369633,40.6689,-73.9491,3,23,5,0,1,0
215527,40.7577,-73.9748,1,19,2,1,1,1
553954,40.7524,-73.9753,3,22,2,1,1,1
409378,40.6939,-73.9994,3,12,4,0,1,0
131766,40.6783,-73.9686,1,0,5,0,1,0
362400,40.5783,-73.9567,3,6,5,0,10,0
89328,40.7334,-73.9998,1,15,4,0,1,0
